city,state_id,state_name,id
Caseville,MI,Michigan,1840010910
Bolton,NC,North Carolina,1840015568
Charlotte Court House,VA,Virginia,1840006465
South Weldon,NC,North Carolina,1840013310
Manilla,IA,Iowa,1840009164
Gideon,MO,Missouri,1840008800
Polkville,MS,Mississippi,1840018132
Fairfield,PA,Pennsylvania,1840000682
Mathiston,MS,Mississippi,1840016817
Zavalla,TX,Texas,1840022151
Farmersville,IL,Illinois,1840012639
Sherrard,IL,Illinois,1840011682
Bowen,IL,Illinois,1840012102
Timberlake,OH,Ohio,1840000544
Lynnview,KY,Kentucky,1840015192
Wall Lake,IA,Iowa,1840010098
Cove,OR,Oregon,1840018545
Shelby,IA,Iowa,1840009213
Corbin City,NJ,New Jersey,1840003794
Wyocena,WI,Wisconsin,1840002704
Apple Canyon Lake,IL,Illinois,1840026205
Diablo,CA,California,1840018896
Oakwood,TX,Texas,1840023124
Dubois,WY,Wyoming,1840021269
Saybrook,IL,Illinois,1840011981
Peninsula,OH,Ohio,1840011672
Davenport,CA,California,1840022570
Leeton,MO,Missouri,1840008578
Cowley,WY,Wyoming,1840021239
Wilroads Gardens,KS,Kansas,1840030179
Blue Berry Hill,TX,Texas,1840037033
Leighton,AL,Alabama,1840016546
North Gate,CA,California,1840075981
Pilot Grove,MO,Missouri,1840009713
Rose City,MI,Michigan,1840002518
Adrian,GA,Georgia,1840013805
North City,IL,Illinois,1840073817
Wilson,LA,Louisiana,1840018215
Chester Hill,PA,Pennsylvania,1840003489
Caliente,NV,Nevada,1840018856
Walnut,IA,Iowa,1840010265
Lake Carroll,IL,Illinois,1840142614
Middlebourne,WV,West Virginia,1840005747
Cannonsburg,KY,Kentucky,1840026749
Red Cross,NC,North Carolina,1840017854
Benton Ridge,OH,Ohio,1840011739
Wittmann,AZ,Arizona,1840022928
Plandome Manor,NY,New York,1840033935
Barboursville,VA,Virginia,1840116754
Tipton,OK,Oklahoma,1840022836
Mer Rouge,LA,Louisiana,1840018075
Taholah,WA,Washington,1840018447
Sycamore Hills,MO,Missouri,1840012826
Stratton,CO,Colorado,1840022452
Ochlocknee,GA,Georgia,1840017142
Neopit,WI,Wisconsin,1840004030
Fawn Lake Forest,PA,Pennsylvania,1840035394
Dahlgren,IL,Illinois,1840012929
Indian Springs,TX,Texas,1840025986
Brooksville,KY,Kentucky,1840013178
Corsica,SD,South Dakota,1840000362
Palatine Bridge,NY,New York,1840004406
Polvadera,NM,New Mexico,1840025015
Ketchum,OK,Oklahoma,1840021600
Deemston,PA,Pennsylvania,1840003649
Peña Blanca,NM,New Mexico,1840019063
Silver Cliff,CO,Colorado,1840022524
Hokah,MN,Minnesota,1840006834
Lily Lake,WI,Wisconsin,1840042477
Muir,MI,Michigan,1840011020
Littlefork,MN,Minnesota,1840008815
Benoit,MS,Mississippi,1840015625
Nelliston,NY,New York,1840004405
Marine on St. Croix,MN,Minnesota,1840007810
Mulga,AL,Alabama,1840016802
Mount Calvary,WI,Wisconsin,1840002606
Nelsonville,NY,New York,1840004892
Beersheba Springs,TN,Tennessee,1840015432
Beach City,OH,Ohio,1840011909
Clarkston,UT,Utah,1840022377
Lake Winola,PA,Pennsylvania,1840026294
Andrews,FL,Florida,1840028972
Milan,GA,Georgia,1840014922
Salem,KY,Kentucky,1840015251
Port Sanilac,MI,Michigan,1840010979
Joppa,AL,Alabama,1840025862
Campobello,SC,South Carolina,1840015481
Emlyn,KY,Kentucky,1840026914
McRoberts,KY,Kentucky,1840013257
Central City,CO,Colorado,1840018786
Woodland Hills,KY,Kentucky,1840015203
Castlewood,SD,South Dakota,1840002298
St. Francis,SD,South Dakota,1840002893
Piney Grove,GA,Georgia,1840049788
Ettrick,WI,Wisconsin,1840002390
Penney Farms,FL,Florida,1840017207
Franklin,IL,Illinois,1840012511
Eastborough,KS,Kansas,1840008703
Many Farms,AZ,Arizona,1840017674
Mokelumne Hill,CA,California,1840018863
Millington,MD,Maryland,1840005799
Alden,MN,Minnesota,1840006825
Marion,LA,Louisiana,1840016938
Chesnee,SC,South Carolina,1840014614
Cherokee,KS,Kansas,1840007590
War,WV,West Virginia,1840006421
Marquette,KS,Kansas,1840008635
Middleton,TN,Tennessee,1840014584
New Straitsville,OH,Ohio,1840012484
Bella Villa,MO,Missouri,1840007448
Bardwell,TX,Texas,1840019470
Guy,AR,Arkansas,1840016416
Hillcrest,TX,Texas,1840023161
Hillsboro,AL,Alabama,1840016589
North Philipsburg,PA,Pennsylvania,1840005158
Shipman,IL,Illinois,1840010650
Hanna,WY,Wyoming,1840021314
St. Meinrad,IN,Indiana,1840026783
New Tripoli,PA,Pennsylvania,1840026407
Welling,OK,Oklahoma,1840019080
Loyall,KY,Kentucky,1840015264
La Fargeville,NY,New York,1840004110
Nuangola,PA,Pennsylvania,1840000764
Wallace,SC,South Carolina,1840026967
Newcastle,TX,Texas,1840020669
Dakota,IL,Illinois,1840011112
Kasota,MN,Minnesota,1840007884
Buckland,AK,Alaska,1840023489
Durhamville,NY,New York,1840026151
Enfield,IL,Illinois,1840012923
Bairoa La Veinticinco,PR,Puerto Rico,1630025215
Garwin,IA,Iowa,1840008103
Wilbur,WA,Washington,1840022296
Peñasco,NM,New Mexico,1840019009
Graham,GA,Georgia,1840013849
Accoville,WV,West Virginia,1840038107
Parker,PA,Pennsylvania,1840003523
Woodmere,OH,Ohio,1840003421
Fairfax,MO,Missouri,1840008347
Dudley,GA,Georgia,1840013814
Hollis Crossroads,AL,Alabama,1840022933
Cadwell,GA,Georgia,1840015796
Fielding,UT,Utah,1840021332
Tumalo,OR,Oregon,1840023977
Mosier,OR,Oregon,1840019944
Washington,OK,Oklahoma,1840022785
Sierra Blanca,TX,Texas,1840019521
Greensburg,KS,Kansas,1840001690
Adams,TN,Tennessee,1840013294
Red River,NM,New Mexico,1840021630
Riviera,TX,Texas,1840026058
Elmwood,WI,Wisconsin,1840002284
Waterproof,LA,Louisiana,1840017027
Airport Drive,MO,Missouri,1840010879
Bloomingdale,MI,Michigan,1840011203
Klemme,IA,Iowa,1840007989
Juniata,NE,Nebraska,1840012037
Benham,KY,Kentucky,1840013281
Vermontville,MI,Michigan,1840011087
Seneca Gardens,KY,Kentucky,1840030576
Delleker,CA,California,1840018763
Seaboard,NC,North Carolina,1840017702
Altheimer,AR,Arkansas,1840013615
Bedford Park,IL,Illinois,1840011247
Onley,VA,Virginia,1840006327
Oakville,WA,Washington,1840019848
Oretta,LA,Louisiana,1840025998
Alba,MO,Missouri,1840007631
Kosse,TX,Texas,1840022144
Hardin,MO,Missouri,1840007361
Sabattus,ME,Maine,1840152984
Weston,CT,Connecticut,1840153090
Ennis,MT,Montana,1840021201
Reynolds,IL,Illinois,1840011443
Brent,OK,Oklahoma,1840034627
Lake Benton,MN,Minnesota,1840007875
Brevig Mission,AK,Alaska,1840023504
Cascade,WI,Wisconsin,1840002623
Maplesville,AL,Alabama,1840016919
Motley,VA,Virginia,1840026887
New Lothrop,MI,Michigan,1840011014
Bancroft,IA,Iowa,1840006848
Kirkwood,IL,Illinois,1840011798
Caneyville,KY,Kentucky,1840014364
Epps,LA,Louisiana,1840018077
Lometa,TX,Texas,1840020845
Paxton,FL,Florida,1840017165
Center Point,LA,Louisiana,1840025976
Bendersville,PA,Pennsylvania,1840000677
Bobtown,PA,Pennsylvania,1840026585
Piltzville,MT,Montana,1840023814
Butler,KY,Kentucky,1840013174
Cerrillos Hoyos,PR,Puerto Rico,1630026087
Cinco Bayou,FL,Florida,1840017158
Sharpsburg,MD,Maryland,1840005617
Margaretville,NY,New York,1840004620
Presque Isle Harbor,MI,Michigan,1840039592
Iron River,WI,Wisconsin,1840026071
Tamaroa,IL,Illinois,1840012948
Glorieta,NM,New Mexico,1840017772
Ravensdale,WA,Washington,1840018412
Wabasso,MN,Minnesota,1840010016
Carlisle,OK,Oklahoma,1840034630
Smithville,MS,Mississippi,1840017979
Linnell Camp,CA,California,1840042261
Bainbridge,IN,Indiana,1840009543
Lincoln Park,GA,Georgia,1840013797
Findlay,IL,Illinois,1840012588
Foxworth,MS,Mississippi,1840025972
Mariaville Lake,NY,New York,1840004447
La Paloma-Lost Creek,TX,Texas,1840074188
Udall,KS,Kansas,1840010868
LaMoure,ND,North Dakota,1840000219
Oakley,ID,Idaho,1840020089
Meriden,KS,Kansas,1840008505
Hewlett Neck,NY,New York,1840005296
South Hills,MT,Montana,1840039735
Courtland,CA,California,1840022492
Sunray,OK,Oklahoma,1840034497
Murray,IA,Iowa,1840008270
Grindstone,PA,Pennsylvania,1840034999
Dauberville,PA,Pennsylvania,1840034924
La Puerta,TX,Texas,1840018317
Marshall,NC,North Carolina,1840016211
Pennsbury Village,PA,Pennsylvania,1840001252
Crab Orchard,KY,Kentucky,1840014362
Taylorsville,IN,Indiana,1840005823
Malta,OH,Ohio,1840012568
Jerome,PA,Pennsylvania,1840005499
Oak Ridge,TX,Texas,1840023036
Hickory,PA,Pennsylvania,1840024311
Lakeport,MI,Michigan,1840031753
Laura,OH,Ohio,1840012373
Thompsontown,PA,Pennsylvania,1840003622
Pine Haven,WY,Wyoming,1840022347
Jefferson,SD,South Dakota,1840003081
State Line,MS,Mississippi,1840017061
Derby Center,VT,Vermont,1840004048
Manns Harbor,NC,North Carolina,1840025784
Grand River,OH,Ohio,1840000534
Sedley,VA,Virginia,1840026906
Pinckard,AL,Alabama,1840017089
Attica,KS,Kansas,1840007622
Ririe,ID,Idaho,1840020021
Damascus,VA,Virginia,1840006530
Coolidge,GA,Georgia,1840014996
Sullivan,WI,Wisconsin,1840002998
Yemassee,SC,South Carolina,1840016929
Goose Creek Lake,MO,Missouri,1840146620
Laurel Heights,NJ,New Jersey,1840146723
Friendship,TN,Tennessee,1840013393
Gilbertown,AL,Alabama,1840003209
Los Ebanos,TX,Texas,1840037124
Ventura,IA,Iowa,1840010068
Lewis Run,PA,Pennsylvania,1840000526
Hoyt,KS,Kansas,1840007328
Van Buren,OH,Ohio,1840011745
Fort White,FL,Florida,1840017190
Hillman,MI,Michigan,1840010927
Cold Springs,CA,California,1840025638
Milo,IA,Iowa,1840008214
Lake View,SC,South Carolina,1840016615
Lake Petersburg,IL,Illinois,1840026556
Brenda,AZ,Arizona,1840022876
Camp Douglas,WI,Wisconsin,1840002228
Midland,MD,Maryland,1840005626
Unionville,MI,Michigan,1840010975
Jackson,NC,North Carolina,1840016039
Elliott,SC,South Carolina,1840035819
Shoshoni,WY,Wyoming,1840022355
Cedarville,IL,Illinois,1840010105
Hershey,NE,Nebraska,1840011649
McIntyre,GA,Georgia,1840016941
The Cliffs Valley,SC,South Carolina,1840147797
Cañada de los Alamos,NM,New Mexico,1840017767
Minto,ND,North Dakota,1840000084
Mocanaqua,PA,Pennsylvania,1840026331
Washburn,IA,Iowa,1840026195
Hendricks,MN,Minnesota,1840006785
Cedar Vale,KS,Kansas,1840007634
Masthope,PA,Pennsylvania,1840026312
Quentin,PA,Pennsylvania,1840005429
Como,IL,Illinois,1840026246
Unionville,PA,Pennsylvania,1840147059
Fleming,CO,Colorado,1840021379
Isle,MN,Minnesota,1840007762
Junction City,LA,Louisiana,1840018068
Amagansett,NY,New York,1840005014
Pleasant Ridge,KY,Kentucky,1840060477
Goshen,OH,Ohio,1840034113
Chelyan,WV,West Virginia,1840025659
Ivanhoe,VA,Virginia,1840026891
Napi Headquarters,NM,New Mexico,1840074474
Hoffman,MN,Minnesota,1840006678
Zephyr Cove,NV,Nevada,1840033820
Neapolis,OH,Ohio,1840026264
Las Croabas,PR,Puerto Rico,1630027038
Penn,PA,Pennsylvania,1840001156
Ridgeway,WI,Wisconsin,1840002963
Ranier,MN,Minnesota,1840008816
Meridian Station,MS,Mississippi,1840073864
Edgewood,IA,Iowa,1840008008
Rock Creek,OH,Ohio,1840011417
Woodson,AR,Arkansas,1840013536
Onyx,CA,California,1840019138
Ariton,AL,Alabama,1840004920
Plankinton,SD,South Dakota,1840002612
Quiogue,NY,New York,1840005067
Dodge City,AL,Alabama,1840016700
New London,NC,North Carolina,1840016366
Gainesville,MO,Missouri,1840008807
Mountain View,OK,Oklahoma,1840022800
Blende,CO,Colorado,1840024677
Kenefick,TX,Texas,1840022185
Gibson,NC,North Carolina,1840016501
Martin,LA,Louisiana,1840018129
Mackinaw City,MI,Michigan,1840031727
McCartys Village,NM,New Mexico,1840042455
Big Stone Gap East,VA,Virginia,1840153057
Selawik,AK,Alaska,1840023496
Rainbow City,AZ,Arizona,1840038035
Norwalk,WI,Wisconsin,1840002573
Cashiers,NC,North Carolina,1840013442
Kiowa,OK,Oklahoma,1840021815
Olustee,OK,Oklahoma,1840022819
Milnor,ND,North Dakota,1840000248
High Shoals,NC,North Carolina,1840015455
Jonesport,ME,Maine,1840152996
Elsah,IL,Illinois,1840012713
Maybee,MI,Michigan,1840013158
Williamsburg,NM,New Mexico,1840022975
Rich Creek,VA,Virginia,1840006435
Mount Vernon,OR,Oregon,1840019982
Ochelata,OK,Oklahoma,1840022602
Keystone,IA,Iowa,1840008096
Latimer,IA,Iowa,1840008036
Bay View,WA,Washington,1840037745
Suttons Bay,MI,Michigan,1840013141
Kanopolis,KS,Kansas,1840008604
Howells,NE,Nebraska,1840011447
Davenport,OK,Oklahoma,1840021711
The Lakes,MN,Minnesota,1840032018
Circle City,AZ,Arizona,1840016914
Freeport,MI,Michigan,1840011088
Hemingford,NE,Nebraska,1840011188
Garibaldi,OR,Oregon,1840019926
Holton,IN,Indiana,1840010674
Wayland,KY,Kentucky,1840015232
West Logan,OH,Ohio,1840092934
Elysian,MN,Minnesota,1840007881
Ashford,WA,Washington,1840017363
Paa-Ko,NM,New Mexico,1840146212
Hana,HI,Hawaii,1840029476
Round Top,NY,New York,1840085167
Wickett,TX,Texas,1840023126
Fall River Mills,CA,California,1840017492
Emlenton,PA,Pennsylvania,1840000620
Fultonville,NY,New York,1840004403
Millington,IL,Illinois,1840011506
Sankertown,PA,Pennsylvania,1840001123
Parkway Village,KY,Kentucky,1840014299
Rhine,GA,Georgia,1840018116
Eldorado,OH,Ohio,1840012495
Clearbrook,MN,Minnesota,1840006607
North Freedom,WI,Wisconsin,1840002724
North Powder,OR,Oregon,1840019923
Humboldt,SD,South Dakota,1840002654
Potwin,KS,Kansas,1840009855
Pasadena Park,MO,Missouri,1840012824
Middleburg,VA,Virginia,1840005874
Poplar,WI,Wisconsin,1840003912
Dixon,NM,New Mexico,1840024829
West Farmington,OH,Ohio,1840011598
Shindler,SD,South Dakota,1840024043
Finley,TN,Tennessee,1840109682
Asharoken,NY,New York,1840005141
Surfside Beach,TX,Texas,1840022235
Buchanan Lake Village,TX,Texas,1840025994
Malott,WA,Washington,1840025236
Pittman Center,TN,Tennessee,1840016222
Lake Tanglewood,TX,Texas,1840037025
Fox Chase,KY,Kentucky,1840030796
Sandy Level,VA,Virginia,1840006557
Santa Clara,TX,Texas,1840022212
Alex,OK,Oklahoma,1840021803
Hatfield,IN,Indiana,1840026784
Battle Lake,MN,Minnesota,1840006652
Lake Park,MN,Minnesota,1840007727
Turner,ME,Maine,1840152987
Randall,MN,Minnesota,1840008865
Junction City,IL,Illinois,1840012844
Bantam,CT,Connecticut,1840004768
Augusta,IL,Illinois,1840012100
Maple Rapids,MI,Michigan,1840011025
Midway,NM,New Mexico,1840026984
Pavo,GA,Georgia,1840014994
Cedarville,MD,Maryland,1840024542
Melba,ID,Idaho,1840020039
Custer City,OK,Oklahoma,1840021727
Palmyra,NE,Nebraska,1840011967
Stanton,TN,Tennessee,1840016287
Moulton,IA,Iowa,1840008319
Mooringsport,LA,Louisiana,1840016930
Keithsburg,IL,Illinois,1840008258
Dalton City,IL,Illinois,1840012561
Gallaway,TN,Tennessee,1840013474
Tigerton,WI,Wisconsin,1840002258
Ash Fork,AZ,Arizona,1840017844
Montfort,WI,Wisconsin,1840002977
Denmark,IA,Iowa,1840026405
Jefferson,WV,West Virginia,1840038310
Lakota,ND,North Dakota,1840000095
Smiths Grove,KY,Kentucky,1840015261
Saltillo,TN,Tennessee,1840017863
Yah-ta-hey,NM,New Mexico,1840019094
Viola,WI,Wisconsin,1840002815
Roche Harbor,WA,Washington,1840120741
Tuxedo Park,NY,New York,1840004878
Fuller Acres,CA,California,1840026944
South Vienna,OH,Ohio,1840012438
Holdingford,MN,Minnesota,1840006686
Biwabik,MN,Minnesota,1840006592
Holiday Hills,IL,Illinois,1840011133
Grand Ridge,IL,Illinois,1840011530
Chaumont,NY,New York,1840004126
Burke,TX,Texas,1840019548
Glidden,TX,Texas,1840026034
Alapaha,GA,Georgia,1840015870
Clarks Hill,IN,Indiana,1840009425
Cash,SC,South Carolina,1840107502
Rossiter,PA,Pennsylvania,1840005350
Dawson,IL,Illinois,1840012446
Seven Mile Ford,VA,Virginia,1840026900
Sheatown,PA,Pennsylvania,1840035193
Perdido,AL,Alabama,1840027534
Walkerville,MT,Montana,1840022331
Brighton,IA,Iowa,1840004897
Oceanville,NJ,New Jersey,1840081151
Woodland,NC,North Carolina,1840016044
Takilma,OR,Oregon,1840025488
Hindman,KY,Kentucky,1840014373
Golden City,MO,Missouri,1840008725
Kiowa,CO,Colorado,1840021450
Morningside,NM,New Mexico,1840040157
Greenville,CA,California,1840017519
Martinsville,OH,Ohio,1840012621
Foxfield,CO,Colorado,1840021442
Titusville,NJ,New Jersey,1840081433
Mountain View,CO,Colorado,1840022438
Secretary,MD,Maryland,1840006168
Blue Ridge Summit,PA,Pennsylvania,1840026532
Metamora,OH,Ohio,1840011514
Arabi,GA,Georgia,1840015847
Woodlawn,IL,Illinois,1840012914
Salisbury,PA,Pennsylvania,1840003745
Ramblewood,PA,Pennsylvania,1840035436
Pateros,WA,Washington,1840019763
Avon,IL,Illinois,1840012007
Dalzell,IL,Illinois,1840011571
Fort Jones,CA,California,1840020104
Allison Gap,VA,Virginia,1840140390
Happy,TX,Texas,1840021881
Bailey's Prairie,TX,Texas,1840036367
Freedom Plains,NY,New York,1840024103
The University of Virginia's College at Wise,VA,Virginia,1840147149
East Orosi,CA,California,1840019033
Mettawa,IL,Illinois,1840011174
Trufant,MI,Michigan,1840031690
Sunfield,MI,Michigan,1840011086
Marion Heights,PA,Pennsylvania,1840000844
Nankin,OH,Ohio,1840034292
Neotsu,OR,Oregon,1840098015
Pettit,OK,Oklahoma,1840019079
Maryland Park,MD,Maryland,1840068490
White Plains,AL,Alabama,1840022932
Collins,GA,Georgia,1840014907
Toomsboro,GA,Georgia,1840015774
Saluda,NC,North Carolina,1840015459
Hopeland,PA,Pennsylvania,1840024336
Lahoma,OK,Oklahoma,1840021652
Stebbins,AK,Alaska,1840023499
El Duende,NM,New Mexico,1840024830
Cobb,CA,California,1840017546
Hawk Run,PA,Pennsylvania,1840026357
Alta,CA,California,1840025619
Pangburn,AR,Arkansas,1840014553
Doyline,LA,Louisiana,1840018063
Lovilia,IA,Iowa,1840009342
Rome,WI,Wisconsin,1840004352
Goldfield,IA,Iowa,1840008034
Tranquillity,CA,California,1840018943
Miracle Valley,AZ,Arizona,1840023089
Tivoli,TX,Texas,1840026052
Felton,PA,Pennsylvania,1840001445
Hazleton,IA,Iowa,1840006945
Roper,NC,North Carolina,1840017778
Kirtland,NM,New Mexico,1840017671
Newell,PA,Pennsylvania,1840000665
Millstone,KY,Kentucky,1840026874
Old Fort,NC,North Carolina,1840016244
East Vandergrift,PA,Pennsylvania,1840001135
Millville,OH,Ohio,1840012607
Mora,NM,New Mexico,1840026931
St. Joseph,LA,Louisiana,1840018126
Laddonia,MO,Missouri,1840008516
Ravenna,KY,Kentucky,1840014343
Sugar City,CO,Colorado,1840022512
South Wilmington,IL,Illinois,1840011619
Tamms,IL,Illinois,1840013020
Cumming,IA,Iowa,1840007103
Homeworth,OH,Ohio,1840026397
Woods Bay,MT,Montana,1840018397
Trimble,TN,Tennessee,1840016160
Meadow View Addition,SD,South Dakota,1840024016
St. Libory,IL,Illinois,1840012872
Carlisle Barracks,PA,Pennsylvania,1840153015
Roxie,MS,Mississippi,1840018175
Hermansville,MI,Michigan,1840031622
Horseshoe Bend,TX,Texas,1840042591
Boissevain,VA,Virginia,1840116799
Barnes Lake,MI,Michigan,1840148573
Garber,OK,Oklahoma,1840020374
Mount Victory,OH,Ohio,1840011961
Victor,CA,California,1840024699
Menlo,GA,Georgia,1840014679
Hartville,MO,Missouri,1840007603
Oakland,PA,Pennsylvania,1840003327
Moapa Town,NV,Nevada,1840033825
Wall,SD,South Dakota,1840002181
Troy,IN,Indiana,1840010817
Hemlock,NY,New York,1840024073
Winchester,WI,Wisconsin,1840025391
Pettus,TX,Texas,1840019694
Hamler,OH,Ohio,1840011603
Fincastle,VA,Virginia,1840006378
Bairdford,PA,Pennsylvania,1840026469
Crooked Creek,GA,Georgia,1840139859
Lytle Creek,CA,California,1840024932
Mamanasco Lake,CT,Connecticut,1840151855
Bakersville,NC,North Carolina,1840015345
Irvington,IL,Illinois,1840012899
Riverside,TX,Texas,1840020865
Spring Valley,OH,Ohio,1840012528
Brownsville,MN,Minnesota,1840006832
Lester,WV,West Virginia,1840006351
Wessington Springs,SD,South Dakota,1840002528
White Haven,MT,Montana,1840023750
Kevil,KY,Kentucky,1840014386
Peterstown,WV,West Virginia,1840006385
Berlin,AL,Alabama,1840146895
Clayton,OK,Oklahoma,1840022834
Bowersville,GA,Georgia,1840015564
Como,TX,Texas,1840023006
Mount Savage,MD,Maryland,1840024430
Lidgerwood,ND,North Dakota,1840000233
Silverton,CO,Colorado,1840022540
Island,KY,Kentucky,1840014358
Lake Seneca,OH,Ohio,1840026278
Witt,IL,Illinois,1840010645
Buford,SC,South Carolina,1840107488
Foreston,MN,Minnesota,1840007760
Toomsuba,MS,Mississippi,1840025907
Honeoye,NY,New York,1840026188
Old Forge,NY,New York,1840026142
Retreat,TX,Texas,1840022119
Wauneta,NE,Nebraska,1840012047
Nassawadox,VA,Virginia,1840006418
Dumont,IA,Iowa,1840008037
Clarkrange,TN,Tennessee,1840025759
Bruno,WV,West Virginia,1840038223
Green Spring,KY,Kentucky,1840013206
Clayhatchee,AL,Alabama,1840017086
Ellendale,MN,Minnesota,1840007911
Kachemak,AK,Alaska,1840037714
Encore at Monroe,NJ,New Jersey,1840148360
Verona,MO,Missouri,1840010883
Paul Smiths,NY,New York,1840026120
South Seaville,NJ,New Jersey,1840081375
Soso,MS,Mississippi,1840018163
Rollingstone,MN,Minnesota,1840008990
Clarksburg,OH,Ohio,1840010652
Matthews,MO,Missouri,1840008802
Glenville,MN,Minnesota,1840007932
Clarkson,NE,Nebraska,1840007085
New Market,IN,Indiana,1840009463
Benzonia,MI,Michigan,1840010930
Paukaa,HI,Hawaii,1840023206
La Rue,OH,Ohio,1840012027
Grafton,IL,Illinois,1840008529
Hide-A-Way Hills,OH,Ohio,1840026633
